index,improvements_sentiment,improvements_en_complete_gscore
1226,1,-0.110000001788139
1227,1,0
1228,0,-1.18999997138977
1229,1,-1.44000003099442
1230,0,0.110000001788139
1231,0,-0.75
1232,0,-0.390000019073487
1233,1,-0.960000052452088
1234,0,-1.18999997138977
1235,1,0.240000004172325
1236,0,0
1237,0,0.240000004172325
1238,0,0
1239,0,-0.480000026226044
1240,0,-0.110000001788139
1241,1,-0.110000001788139
1242,0,-1.18999997138977
1243,0,0.390000019073487
1244,0,0
1245,0,0.75
1246,1,0
1247,0,-0.240000004172325
1248,0,-1.44000003099442
1249,0,-0.560000010728837
1250,0,-0.390000019073487
1251,1,0
1252,0,0
1253,1,0.390000019073487
1254,0,-1.18999997138977
1255,0,-1.44000003099442
1256,0,-1.18999997138977
1257,1,-0.960000052452088
1258,1,-0.240000004172325
1259,1,1.44000003099442
1260,1,0
1261,0,-1.18999997138977
1262,0,-1.18999997138977
1263,0,-1.18999997138977
1264,0,-1.18999997138977
1265,0,-1.18999997138977
1266,1,0
1267,0,-0.75
1268,0,-0.240000004172325
1269,1,-0.110000001788139
1270,0,-0.75
1271,0,-1.44000003099442
1272,1,-0.240000004172325
1273,0,-0.560000010728837
1274,0,0.110000001788139
1275,1,-1.44000003099442
1276,1,1.44000003099442
1277,0,-0.75
1278,0,-0.300000004470348
1279,1,0
1280,0,-0.560000010728837
1281,0,-1.18999997138977
1282,0,-1.18999997138977
1283,0,0.110000001788139
1284,1,-0.960000052452088
1285,1,0.240000004172325
1286,0,-0.390000019073487
1287,0,-1.44000003099442
1288,0,-0.390000019073487
1289,0,-1.18999997138977
1290,1,-0.240000004172325
1291,0,0.75
1292,1,-0.110000001788139
1293,0,-1.18999997138977
1294,1,-0.960000052452088
1295,0,-1.44000003099442
1296,1,0
1297,0,-1.18999997138977
1298,1,0
1299,1,0.390000019073487
1300,1,-1.44000003099442
1301,0,-0.960000052452088
1302,0,-0.240000004172325
1303,0,-0.75
1304,0,-0.960000052452088
1305,1,0.390000019073487
1306,1,-0.390000019073487
1307,0,-1.44000003099442
1308,1,0
1309,0,-0.75
1310,1,-0.110000001788139
1311,1,0.110000001788139
1312,1,-1.18999997138977
1313,1,-0.390000019073487
1314,0,-0.75
1315,0,-0.240000004172325
1316,0,0
1317,0,-1.18999997138977
1318,1,-1.44000003099442
1319,0,-1.44000003099442
1320,0,-1.18999997138977
1321,0,-0.110000001788139
1322,0,-0.390000019073487
1323,0,-0.110000001788139
1324,0,0.960000052452088
1325,0,-0.960000052452088
1326,1,1.44000003099442
1327,1,0.960000052452088
1328,0,0
1329,0,0.240000004172325
1330,1,0
1331,0,-1.44000003099442
1332,0,-0.960000052452088
1333,0,0.110000001788139
1334,0,-1.44000003099442
1335,0,0.110000001788139
1336,1,-0.110000001788139
1337,1,-0.240000004172325
1338,0,0
1339,0,-0.240000004172325
1340,0,-0.110000001788139
1341,1,-1.44000003099442
1342,1,-1.44000003099442
1343,0,0.240000004172325
1344,0,-0.240000004172325
1345,0,-0.240000004172325
1346,1,-1.18999997138977
1347,0,-1.44000003099442
1348,1,1.7099999332428
1349,1,-0.390000019073487
1350,1,0.390000019073487
1351,0,-0.75
1352,0,-1.18999997138977
1353,1,-1.44000003099442
1354,1,-0.560000010728837
1355,1,-0.110000001788139
1356,0,0
1357,0,-1.18999997138977
1358,0,0
1359,0,-0.560000010728837
1360,0,1.44000003099442
1361,0,0.240000004172325
1362,0,0
1363,1,0
1364,0,0
1365,0,0.390000019073487
1366,1,-0.110000001788139
1367,0,-0.560000010728837
1368,0,-0.75
1369,1,0
1370,0,-0.75
1371,1,-0.390000019073487
1372,0,0.960000052452088
1373,0,0
1374,0,0
1375,0,-0.240000004172325
1376,0,-0.5100000166893
1377,0,-0.390000019073487
1378,0,-1.18999997138977
1379,1,-0.240000004172325
1380,1,-1.18999997138977
1381,0,-1.44000003099442
1382,1,0.240000004172325
1383,0,-0.110000001788139
1384,0,-1.18999997138977
1385,0,-1.18999997138977
1386,1,-0.110000001788139
1387,1,-0.390000019073487
1388,0,-0.240000004172325
1389,0,-0.960000052452088
1390,0,0
1391,0,-1.44000003099442
1392,0,1.44000003099442
1393,0,-0.960000052452088
1394,1,-0.110000001788139
1395,1,-0.75
1396,1,-1.18999997138977
1397,0,-1.18999997138977
1398,0,-0.390000019073487
1399,0,-1.18999997138977
1400,1,-1.18999997138977
1401,1,0.110000001788139
1402,0,-1.18999997138977
1403,1,-0.110000001788139
1404,0,-0.110000001788139
1405,1,0
1406,1,0
1407,0,-1.18999997138977
1408,0,-1.44000003099442
1409,1,0
1410,1,0
1411,1,0
1412,1,-0.390000019073487
1413,0,0
1414,0,-1.18999997138977
1415,0,0
1416,0,0
1417,1,0.110000001788139
1418,1,-0.390000019073487
1419,1,-0.110000001788139
1420,1,-0.110000001788139
1421,0,0
1422,0,0.110000001788139
1423,1,0.560000010728837
1424,0,-0.240000004172325
1425,0,-1.44000003099442
1426,1,0.560000010728837
1427,1,0.240000004172325
1428,0,-1.44000003099442
1429,0,-1.18999997138977
1430,1,-1.18999997138977
1431,0,-1.18999997138977
1432,0,-0.110000001788139
1433,1,-1.18999997138977
1434,1,-0.240000004172325
1435,0,-0.110000001788139
1436,1,-0.240000004172325
1437,0,0
1438,0,-0.110000001788139
1439,1,-1.44000003099442
1440,0,-0.240000004172325
1441,1,-0.240000004172325
1442,1,-1.44000003099442
1443,1,0
1444,0,-0.560000010728837
1445,0,-1.18999997138977
1446,1,-0.75
1447,0,-0.75
1448,1,-1.44000003099442
1449,0,-0.960000052452088
1450,0,-1.18999997138977
1451,1,-1.44000003099442
1452,1,-0.75
1453,1,-0.110000001788139
1454,0,-0.390000019073487
1455,0,-0.240000004172325
1456,1,-1.44000003099442
1457,0,-0.390000019073487
1458,0,0
1459,0,0
1460,0,0
1461,0,-0.960000052452088
1462,0,1.44000003099442
1463,0,-1.44000003099442
1464,1,-0.110000001788139
1465,0,-0.110000001788139
1466,1,0
1467,1,0
1468,0,-0.75
1469,0,-1.44000003099442
1470,0,0.75
1471,0,-1.18999997138977
1472,0,0
1473,0,0.240000004172325
1474,1,-0.75
1475,0,0
1476,1,0.110000001788139
1477,0,-0.110000001788139
1478,1,-0.560000010728837
1479,0,0.390000019073487
1480,1,-0.560000010728837
1481,1,1.7099999332428
1482,0,-1.18999997138977
1483,0,-0.390000019073487
1484,0,0
1485,1,0.240000004172325
1486,0,-0.110000001788139
1487,1,-1.18999997138977
1488,0,-0.560000010728837
1489,0,-0.560000010728837
1490,0,-1.18999997138977
1491,0,-1.18999997138977
1492,1,-0.110000001788139
1493,0,-0.560000010728837
1494,1,0
1495,1,-1.18999997138977
1496,1,-1.18999997138977
1497,0,-1.44000003099442
1498,0,-0.110000001788139
1499,0,0.110000001788139
1500,0,-0.240000004172325
1501,0,0
1502,1,-1.44000003099442
1503,1,-0.390000019073487
1504,1,-1.44000003099442
1505,0,-1.18999997138977
1506,1,-1.7099999332428
1507,0,-0.960000052452088
1508,1,-1.44000003099442
1509,0,-1.18999997138977
1510,1,0.110000001788139
1511,0,-0.75
1512,0,-1.18999997138977
1513,0,-1.18999997138977
1514,1,0
1515,1,-1.44000003099442
1516,1,0.560000010728837
1517,1,0
1518,0,0
1519,0,0.75
1520,1,-1.44000003099442
1521,0,-1.44000003099442
1522,1,-1.44000003099442
1523,0,-0.390000019073487
1524,0,-0.75
1525,1,-1.44000003099442
1526,1,-0.110000001788139
1527,0,-1.44000003099442
1528,0,0
1529,1,-0.390000019073487
1530,0,-0.75
1531,0,-0.240000004172325
1532,0,-0.75
1533,1,-0.960000052452088
1534,0,-1.18999997138977
1535,0,-0.960000052452088
1536,0,0
1537,1,-0.240000004172325
1538,0,-0.110000001788139
1539,0,-1.18999997138977
1540,1,0
1541,1,0.110000001788139
1542,1,0.110000001788139
1543,1,0.390000019073487
1544,0,-1.18999997138977
1545,1,0
1546,0,0
1547,1,0
1548,0,-1.18999997138977
1549,0,-0.130000003129244
1550,1,-0.240000004172325
1551,0,-0.960000052452088
1552,1,-0.240000004172325
1553,0,0.240000004172325
1554,1,0
1555,1,0
1556,1,-0.110000001788139
1557,1,-0.110000001788139
1558,1,-0.110000001788139
1559,1,-0.960000052452088
1560,0,-1.18999997138977
1561,0,-0.110000001788139
1562,0,0.240000004172325
1563,0,-0.240000004172325
1564,0,0
1565,0,-1.44000003099442
1566,0,-1.44000003099442
1567,0,-2.23999999523163
1568,0,-1.44000003099442
1569,0,-1.18999997138977
1570,1,0.110000001788139
1571,0,-1.44000003099442
1572,0,-1.18999997138977
1573,0,0.560000010728837
1574,0,-0.960000052452088
1575,0,-1.18999997138977
1576,0,-0.960000052452088
1577,1,0.560000010728837
1578,1,0.390000019073487
1579,0,-1.18999997138977
1580,1,0
1581,1,0
1582,1,-1.18999997138977
1583,1,-1.18999997138977
1584,1,0
1585,0,-1.44000003099442
1586,1,-0.110000001788139
1587,1,0
1588,1,0
1589,0,-0.560000010728837
1590,1,1.18999997138977
1591,1,-1.18999997138977
1592,0,-1.18999997138977
1593,0,-1.18999997138977
1594,0,0.560000010728837
1595,0,0.960000052452088
1596,0,0
1597,0,0.960000052452088
1598,0,-1.18999997138977
1599,0,-1.18999997138977
1600,0,0.560000010728837
1601,0,0
1602,1,0.110000001788139
1603,0,-0.110000001788139
1604,0,-1.18999997138977
1605,1,-0.560000010728837
1606,1,0
1607,0,-0.560000010728837
1608,0,-1.44000003099442
1609,1,-0.110000001788139
1610,1,-0.960000052452088
1611,0,-0.110000001788139
1612,0,0.110000001788139
1613,1,0
1614,0,-0.560000010728837
1615,0,0
1616,0,-0.75
1617,0,0.390000019073487
1618,1,-1.44000003099442
1619,0,-0.110000001788139
1620,1,-0.390000019073487
1621,1,0.240000004172325
1622,1,-0.110000001788139
1623,0,-0.960000052452088
1624,0,-1.18999997138977
1625,1,-0.390000019073487
1626,0,-1.44000003099442
1627,1,0
1628,0,-0.110000001788139
1629,1,-0.110000001788139
1630,0,0.240000004172325
1631,0,0
1632,1,0
1633,1,-0.240000004172325
1634,0,0
1635,0,-0.110000001788139
1636,0,0
1637,0,-0.75
1638,0,0.390000019073487
1639,0,-0.390000019073487
1640,1,-0.390000019073487
1641,0,-1.18999997138977
1642,1,0.420000011026859
1643,1,-0.75
1644,1,-0.75
1645,0,0.110000001788139
1646,1,0.110000001788139
1647,0,-0.960000052452088
1648,1,0
1649,1,0
1650,1,-1.18999997138977
1651,0,-0.75
1652,0,-0.960000052452088
1653,1,0
1654,0,-1.18999997138977
1655,1,0.110000001788139
1656,0,-0.110000001788139
1657,0,-0.960000052452088
1658,0,-1.18999997138977
1659,0,0.110000001788139
1660,1,-1.44000003099442
1661,0,-0.75
1662,1,-0.560000010728837
1663,0,-0.560000010728837
1664,1,0
1665,1,-0.110000001788139
1666,0,-0.110000001788139
1667,0,-0.110000001788139
1668,0,-0.110000001788139
1669,1,-1.44000003099442
1670,0,0
1671,1,-0.75
1672,1,-0.960000052452088
1673,1,-1.18999997138977
1674,1,1.18999997138977
1675,1,-0.560000010728837
1676,0,-1.18999997138977
1677,0,-0.560000010728837
1678,1,0.240000004172325
1679,0,0
1680,1,-0.110000001788139
1681,1,0
1682,0,-0.75
1683,0,-0.960000052452088
1684,3,-1.18999997138977
1685,1,-0.240000004172325
1686,1,-0.390000019073487
1687,1,-0.110000001788139
1688,2,1.18999997138977
1689,3,0
1690,1,-1.44000003099442
1691,1,0
1692,3,0
1693,0,-0.960000052452088
1694,1,0
1695,3,0
1696,0,-1.44000003099442
1697,0,0.75
1698,1,-0.560000010728837
1699,0,-1.18999997138977
1700,0,-1.44000003099442
1701,2,0
1702,0,-1.44000003099442
1703,0,0.240000004172325
1704,1,-1.18999997138977
1705,0,-0.960000052452088
1706,1,0.110000001788139
1707,1,0
1708,0,0.459999997317789
1709,1,-1.44000003099442
1710,0,-1.18999997138977
1711,1,-1.18999997138977
1712,0,-1.18999997138977
1713,1,0
1714,3,-0.390000019073487
1715,0,-1.44000003099442
1716,1,-0.110000001788139
1717,1,-0.240000004172325
1718,1,0
1719,1,-1.18999997138977
1720,1,-1.18999997138977
1721,1,-1.18999997138977
1722,1,-1.18999997138977
1723,1,-1.18999997138977
1724,1,0
1725,0,-0.390000019073487
1726,3,0
1727,0,-1.18999997138977
1728,3,0.240000004172325
1729,0,-1.44000003099442
1730,0,-1.18999997138977
1731,0,-0.110000001788139
1732,1,0.75
1733,0,0.110000001788139
1734,0,-1.44000003099442
1735,1,0.960000052452088
1736,0,-0.240000004172325
1737,0,-1.18999997138977
1738,3,0
1739,1,-0.240000004172325
1740,1,-0.240000004172325
1741,1,0.240000004172325
1742,1,0
1743,1,0
1744,0,-0.960000052452088
1745,0,-0.75
1746,1,-0.110000001788139
1747,0,-1.7099999332428
1748,0,0
1749,1,-0.75
1750,0,0.240000004172325
1751,1,0
1752,0,-0.560000010728837
1753,1,-0.75
1754,0,0
1755,1,0
1756,0,-1.18999997138977
1757,1,0
1758,0,-0.390000019073487
1759,1,0
1760,0,-1.44000003099442
1761,0,-1.18999997138977
1762,0,-0.75
1763,0,-0.110000001788139
1764,0,-0.390000019073487
1765,0,0
1766,1,0.110000001788139
1767,1,-0.240000004172325
1768,0,0
1769,0,-0.960000052452088
1770,0,-0.960000052452088
1771,0,-0.960000052452088
1772,0,0
1773,1,-0.560000010728837
1774,0,-1.18999997138977
1775,0,0.390000019073487
1776,1,-0.390000019073487
1777,1,-1.44000003099442
1778,1,-1.18999997138977
1779,0,-1.18999997138977
1780,0,0.110000001788139
1781,1,-0.110000001788139
1782,0,-0.120000002086162
1783,1,0.560000010728837
1784,0,-1.44000003099442
1785,0,0
1786,0,-0.110000001788139
1787,0,-0.110000001788139
1788,0,-1.18999997138977
1789,0,-0.390000019073487
1790,0,-0.240000004172325
1791,1,0
1792,0,-0.560000010728837
1793,0,-0.75
1794,0,0.960000052452088
1795,0,-0.110000001788139
1796,1,-1.18999997138977
1797,1,0.390000019073487
1798,0,-1.18999997138977
1799,0,0.960000052452088
1800,1,0.110000001788139
1801,1,1.44000003099442
1802,1,-1.18999997138977
1803,0,-1.18999997138977
1804,0,-0.960000052452088
1805,1,0
1806,1,-1.18999997138977
1807,1,0.240000004172325
1808,0,-1.44000003099442
1809,0,0
1810,1,0
1811,0,-0.110000001788139
1812,0,-0.960000052452088
1813,0,-1.32000008106232
1814,0,-0.75
1815,0,-1.44000003099442
1816,1,-1.18999997138977
1817,1,0.390000019073487
1818,1,-0.110000001788139
1819,0,-1.44000003099442
1820,1,-0.560000010728837
1821,1,1.7099999332428
1822,0,0.110000001788139
1823,0,-0.240000004172325
1824,1,0
1825,1,0.390000019073487
1826,0,0.75
1827,1,-0.560000010728837
1828,0,-0.560000010728837
1829,1,0
1830,1,0.390000019073487
1831,0,0
1832,0,0
1833,0,-0.560000010728837
1834,0,0
1835,0,-0.240000004172325
1836,0,-0.960000052452088
1837,0,-1.18999997138977
1838,0,-0.21000000551343
1839,1,0.560000010728837
1840,0,-0.75
1841,1,-0.110000001788139
1842,1,-0.560000010728837
1843,1,-0.560000010728837
1844,1,0
1845,0,-1.18999997138977
1846,1,1.44000003099442
1847,1,0.110000001788139
1848,1,0
1849,0,-1.44000003099442
1850,0,0
1851,0,-1.44000003099442
1852,0,-1.44000003099442
1853,0,-1.44000003099442
1854,0,-1.44000003099442
1855,0,-1.18999997138977
1856,0,0
1857,0,-0.75
1858,0,0.560000010728837
1859,0,-0.240000004172325
1860,1,0
1861,0,-1.18999997138977
1862,0,0.390000019073487
1863,1,0.240000001192092
1864,1,-0.960000052452088
1865,1,-0.960000052452088
1866,0,-1.44000003099442
1867,1,0
1868,1,-1.44000003099442
1869,1,-0.960000052452088
1870,0,-0.960000052452088
1871,0,-0.75
1872,0,-0.75
1873,0,-0.75
1874,0,-1.18999997138977
1875,0,-0.240000004172325
1876,0,-0.240000004172325
1877,1,-0.560000010728837
1878,1,0
1879,0,-0.960000052452088
1880,0,0
1881,0,-0.960000052452088
1882,1,-0.560000010728837
1883,0,-1.44000003099442
1884,0,-0.75
1885,1,0
1886,1,0
1887,1,-0.110000001788139
1888,1,-0.390000019073487
1889,1,-0.110000001788139
1890,1,-0.390000019073487
1891,1,1.44000003099442
1892,0,-1.44000003099442
1893,1,0
1894,0,-0.75
1895,0,-1.18999997138977
1896,0,-0.75
1897,1,0.110000001788139
1898,1,-1.44000003099442
1899,0,-0.960000052452088
1900,0,-0.76000000178814
1901,0,0
1902,0,-1.18999997138977
1903,0,-1.18999997138977
1904,0,-0.75
1905,1,-0.560000010728837
1906,1,0
1907,0,-1.18999997138977
1908,0,-0.240000004172325
1909,1,-0.110000001788139
1910,1,-1.18999997138977
1911,0,-1.18999997138977
1912,0,-0.240000004172325
1913,0,-0.75
1914,0,0
1915,1,0
1916,1,0
1917,1,0
1918,0,-1.44000003099442
1919,0,-0.75
1920,0,-0.75
1921,0,-2.16999989628792
1922,0,-0.560000010728837
1923,0,-0.75
1924,1,0.560000010728837
1925,0,0.240000004172325
1926,1,-0.75
1927,0,-1.18999997138977
1928,1,-1.18999997138977
1929,1,-0.110000001788139
1930,1,-0.240000004172325
1931,1,-0.240000004172325
1932,0,-1.18999997138977
1933,0,-0.240000004172325
1934,1,-0.390000019073487
1935,0,-1.44000003099442
1936,1,0.560000010728837
1937,1,-1.44000003099442
1938,0,0
1939,0,-1.18999997138977
1940,0,-0.75
1941,0,-0.240000004172325
1942,0,-0.240000004172325
1943,1,0.110000001788139
1944,1,0
1945,0,0
1946,1,0
1947,1,-0.110000001788139
1948,1,-0.75
1949,0,-1.18999997138977
1950,1,0.560000010728837
1951,1,0.560000010728837
1952,1,0
1953,1,-0.110000001788139
1954,0,-1.44000003099442
1955,0,0
1956,1,0
1957,1,0
1958,1,-0.560000010728837
1959,1,-1.18999997138977
1960,0,-0.560000010728837
1961,0,-1.44000003099442
1962,0,0
1963,0,-0.280000005364418
1964,1,0
1965,0,-1.18999997138977
1966,1,-0.110000001788139
1967,1,-0.390000019073487
1968,1,0.76000000178814
1969,1,0
1970,0,0.240000004172325
1971,1,-1.44000003099442
1972,0,0
1973,1,1.18999997138977
1974,1,0
1975,1,0.110000001788139
1976,1,-1.44000003099442
1977,0,-0.110000001788139
1978,0,-1.44000003099442
1979,1,-0.390000019073487
1980,1,0
1981,0,-1.18999997138977
1982,0,-0.240000004172325
1983,0,0.240000004172325
1984,0,1.18999997138977
1985,1,-0.960000052452088
1986,0,-1.18999997138977
1987,0,-1.18999997138977
1988,0,-1.18999997138977
1989,1,0
1990,0,-1.18999997138977
1991,0,-0.560000010728837
1992,0,-1.32000008106232
1993,1,1.44000003099442
1994,1,-1.18999997138977
1995,0,-0.960000052452088
1996,0,-0.240000004172325
1997,0,0.75
1998,1,-0.75
1999,0,-0.75
2000,0,-1.18999997138977
2001,0,-0.390000019073487
2002,1,-1.18999997138977
2003,0,-0.570000015497207
2004,1,-1.18999997138977
2005,1,-1.44000003099442
2006,0,-0.240000004172325
2007,0,-0.390000019073487
2008,0,-1.44000003099442
2009,1,-1.44000003099442
2010,0,-1.18999997138977
2011,0,-1.44000003099442
2012,0,-0.960000052452088
2013,1,0
2014,1,-0.390000019073487
2015,1,0
2016,1,0
2017,0,-1.44000003099442
2018,1,-0.240000004172325
2019,0,-1.44000003099442
2020,0,1.7099999332428
2021,0,-0.390000019073487
2022,0,0.560000010728837
2023,0,0
2024,0,-1.44000003099442
2025,1,-0.110000001788139
2026,0,-0.560000010728837
2027,0,-0.560000010728837
2028,0,0
2029,1,-0.75
2030,0,-0.240000004172325
2031,1,0
2032,1,-0.110000001788139
2033,0,-0.560000010728837
2034,1,-1.18999997138977
2035,0,-0.75
2036,0,-0.110000001788139
2037,0,-0.110000001788139
2038,0,-0.240000004172325
2039,1,-0.240000004172325
2040,1,0
2041,0,-0.960000052452088
2042,0,0
2043,1,-0.110000001788139
2044,0,-1.18999997138977
2045,1,0.390000019073487
2046,0,0
2047,1,-1.18999997138977
2048,0,0
2049,0,0.110000001788139
2050,0,-0.300000004470348
2051,0,0.75
2052,1,-1.18999997138977
2053,1,0.390000019073487
2054,1,-1.18999997138977
2055,0,-0.880000032186511
2056,0,-0.960000052452088
2057,1,0.560000010728837
2058,0,0.390000019073487
2059,1,0
2060,0,-1.18999997138977
2061,1,-1.44000003099442
2062,0,-1.44000003099442
2063,1,0
2064,1,0
2065,1,-1.44000003099442
2066,0,-0.390000019073487
2067,0,0.390000019073487
2068,1,-0.390000019073487
2069,1,-0.110000001788139
2070,1,0
2071,1,0.110000001788139
2072,1,0.110000001788139
2073,0,-0.240000004172325
2074,0,-0.560000010728837
2075,0,-1.18999997138977
2076,0,-1.18999997138977
2077,0,-0.390000019073487
2078,1,0.240000004172325
2079,0,-1.44000003099442
2080,1,0.960000052452088
2081,0,-0.320000009536743
2082,1,0.390000019073487
2083,0,-0.960000052452088
2084,1,0.390000019073487
2085,0,-0.560000010728837
2086,0,1.18999997138977
2087,1,-0.390000019073487
2088,1,-0.560000010728837
2089,1,-1.44000003099442
2090,1,0
2091,1,0.960000052452088
2092,1,-1.18999997138977
2093,0,-0.110000001788139
2094,1,0.240000004172325
2095,0,-1.18999997138977
2096,1,-0.110000001788139
2097,0,-0.110000001788139
2098,1,0
2099,0,-0.110000001788139
2100,0,0
2101,0,0.560000010728837
2102,0,0.390000019073487
2103,1,0.960000052452088
2104,1,0
2106,1,0.75
2107,0,-0.110000001788139
2108,0,-0.960000052452088
2109,1,-0.560000010728837
2110,1,0
2111,0,0
2112,0,-0.110000001788139
2113,0,-0.390000019073487
2114,0,-1.44000003099442
2115,0,-0.560000010728837
2116,0,0.110000001788139
2117,0,-1.18999997138977
2118,0,0
2119,1,-1.44000003099442
2120,0,0.110000001788139
2121,1,0
2122,0,-1
2123,0,-0.240000004172325
2124,1,-0.75
2125,0,0.390000019073487
2126,0,-0.240000004172325
2127,1,0
2128,1,0
2129,1,0
2130,0,-1.44000003099442
2131,1,0
2132,0,1.44000003099442
2133,1,-1.18999997138977
2134,1,0.240000004172325
2135,1,-0.110000001788139
2136,1,0.75
2137,0,-0.960000052452088
2138,0,0.110000001788139
2139,0,-0.75
2140,0,-1.18999997138977
2141,1,1.18999997138977
2142,1,-0.240000004172325
2143,0,-1.44000003099442
2144,0,-1.18999997138977
2145,1,-0.960000052452088
2146,0,-0.240000004172325
2147,1,-0.240000004172325
2148,0,-1.44000003099442
2149,0,-1.44000003099442
2150,0,0
2151,0,-0.560000010728837
2152,0,1.44000003099442
2153,1,0
2154,1,-0.960000052452088
2155,1,-1.18999997138977
2156,1,0
2157,1,-0.560000010728837
2158,0,-0.960000052452088
2159,1,0.75
2160,0,-0.960000052452088
2161,0,0.390000019073487
2162,0,-1.44000003099442
2163,1,0.75
2164,1,0
2165,0,-1.18999997138977
2166,0,-0.110000001788139
2167,0,-1.18999997138977
2168,1,0
2169,0,-1.44000003099442
2170,0,0
2171,0,-1.44000003099442
2172,1,0
2173,1,0
2174,0,-0.390000019073487
2175,0,-0.390000019073487
2176,0,-0.240000004172325
2177,1,-1.18999997138977
2178,0,-0.390000019073487
2179,0,-0.390000019073487
2180,0,-0.110000001788139
2181,0,0.110000001788139
2182,0,-1.44000003099442
2183,0,-1.44000003099442
2184,0,-0.75
2185,0,0.110000001788139
2186,0,0
2187,0,-1.44000003099442
2188,0,-2.0800000500679
2189,0,0.560000010728837
2190,1,0.390000019073487
2191,0,0.110000001788139
2192,0,-1.18999997138977
2193,1,0
2194,0,0
2195,1,-1.18999997138977
2196,0,-1.18999997138977
2197,0,0.110000001788139
2198,0,0
2199,0,-0.560000010728837
2200,1,-0.110000001788139
2201,0,0
2202,1,-1.18999997138977
2203,0,-0.110000001788139
2204,0,0.960000052452088
2205,0,-1.44000003099442
2206,0,0.240000004172325
2207,1,-0.240000004172325
2208,0,0.390000019073487
2209,0,-0.960000052452088
2210,0,-0.960000052452088
2211,0,-0.960000052452088
2212,0,-0.960000052452088
2213,0,-0.960000052452088
2214,0,-0.960000052452088
2215,0,-1.44000003099442
2216,1,0
2217,1,0
2218,0,-0.560000010728837
2219,1,0.560000010728837
2220,1,-1.18999997138977
2221,1,0.110000001788139
2222,1,0.110000001788139
2223,0,0.110000001788139
2224,1,-0.240000004172325
2225,1,-0.390000019073487
2227,0,1.44000003099442
2228,0,-0.390000019073487
2229,0,-4.20000006258488
2230,1,0.110000001788139
2231,0,0
2232,0,-0.960000052452088
2233,0,-0.490000016838312
2234,0,-4.12000013768673
2235,0,-1.42000000208616
2236,0,-0.640000019073485
2237,0,-1.18999997138977
2238,1,-0.560000010728837
2239,0,-0.960000052452088
2240,1,-0.240000004172325
2241,1,-0.390000019073487
2242,1,0
2243,1,1.18999997138977
2244,0,-1.18999997138977
2245,0,-0.75
2246,1,0
2247,0,-0.240000004172325
2248,1,0.390000019073487
2249,1,0
2250,0,-1.18999997138977
2251,0,-0.110000001788139
2252,1,1.18999997138977
2253,0,-1.44000003099442
2254,0,0.240000004172325
2255,0,-0.960000052452088
2257,0,-0.110000001788139
2258,1,-0.240000004172325
2259,0,-0.669999990910291
2260,1,0
2261,1,0
2262,0,0
2263,0,-1.44000003099442
2264,0,0.110000001788139
2265,1,-0.240000004172325
2266,1,-0.75
2267,0,-0.960000052452088
2268,0,0.110000001788139
2269,1,0.390000019073487
2270,1,0.75
2271,0,-0.110000001788139
2272,0,-0.960000052452088
2273,0,-0.75
2274,1,0.110000001788139
2275,0,0.560000010728837
2276,1,0
2277,1,0
2278,0,0.560000010728837
2279,1,-0.240000004172325
2280,1,-1.18999997138977
2281,1,-1.44000003099442
2283,0,-0.960000052452088
2284,1,0.390000019073487
2285,1,-0.390000019073487
2286,1,-0.110000001788139
2287,0,0
2288,0,0.960000052452088
2289,1,-1.18999997138977
2293,1,-0.110000001788139
2295,0,-0.75
2296,1,0
2297,0,1.18999997138977
2298,1,-0.560000010728837
2299,0,-0.960000052452088
2300,1,0
2301,1,0
2302,1,0
2303,0,-1.44000003099442
2304,0,-1.44000003099442
2305,1,-1.44000003099442
2306,0,-1.44000003099442
2307,1,-0.240000004172325
2308,1,-0.110000001788139
2309,1,-0.240000004172325
2310,0,0.240000004172325
2311,0,-0.240000004172325
2312,1,-0.560000010728837
2313,1,-1.18999997138977
2314,0,-0.560000010728837
2315,0,-0.560000010728837
2316,0,-1.44000003099442
2317,1,1.18999997138977
2318,1,-0.110000001788139
2319,0,0.110000001788139
2320,1,-0.110000001788139
2321,1,-0.390000019073487
2322,0,-0.110000001788139
2323,1,-1.44000003099442
2324,1,0
2325,1,-0.390000019073487
2326,1,0
2327,0,-1.18999997138977
2328,0,0
2329,0,-0.560000010728837
2330,1,-1.44000003099442
2331,0,-0.75
2332,0,0
2333,1,-0.240000004172325
2334,0,0
2335,0,0
2336,0,0
2337,1,0
2338,1,-0.240000004172325
2339,1,0
2340,0,-0.240000004172325
2341,0,-1.18999997138977
2342,1,1.44000003099442
2343,1,1.44000003099442
2344,1,-1.18999997138977
2345,1,0
2346,0,-1.18999997138977
2347,1,0
2348,1,-1.44000003099442
2349,1,0
2350,0,0.560000010728837
2351,0,0.540000017583371
2352,0,0
2353,0,-0.110000001788139
2354,1,0
2355,0,-0.960000052452088
2356,0,-1.44000003099442
2357,1,1.7099999332428
2358,0,-1.44000003099442
2359,0,-1.44000003099442
2360,1,0.110000001788139
2361,1,0
2362,0,-1.44000003099442
2363,0,1.44000003099442
2364,0,-0.960000052452088
2365,0,-0.560000010728837
2366,1,0
2367,0,0.240000004172325
2368,1,0
2369,1,-0.960000052452088
2370,1,-0.75
2371,1,-0.75
2372,0,0
2373,0,-1.44000003099442
2374,0,0
2375,1,0.110000001788139
2376,1,0.110000001788139
2377,1,-1.44000003099442
2378,0,-1.18999997138977
